2,P1M3L1Q1q2,1
2,P1M3L1Q1q3,0
2,P1M3L1Q1q4,0
2,P1M3L1Q1q5,1
2,P1M3L1Q1q6,0
2,P1M3L1Q1q7,0
2,P1M3L1Q1q8,1
2,P1M3L1Q1q9,1
2,P1M3L1Q1q10,0
2,P1M3L1Q1TS,5
2,P1M3L3Q1q1,1
2,P1M3L3Q1q2,0
2,P1M3L3Q1q3,0
2,P1M3L3Q1q4,0
2,P1M3L3Q1q5,1
2,P1M3L3Q1q6,1
2,P1M3L3Q1q7,0
2,P1M3L3Q1q8,1
2,P1M3L3Q1q9,0
2,P1M3L3Q1q10,0
2,P1M3L3Q1TS,4
2,P1M3L2Q1q1,0
2,P1M3L2Q1q2,1
2,P1M3L2Q1q3,0
2,P1M3L2Q1q4,1
2,P1M3L2Q1q5,0
2,P1M3L2Q1q6,1
2,P1M3L2Q1q7,1
2,P1M3L2Q1q8,0
2,P1M3L2Q1q9,0
2,P1M3L2Q1q10,1
2,P1M3L2Q1TS,5
3,P1M1L3Q1q1,1
3,P1M1L3Q1q2,0
3,P1M1L3Q1q3,1
3,P1M1L3Q1q4,1
3,P1M1L3Q1q5,0
3,P1M1L3Q1q6,0
3,P1M1L3Q1q7,1
3,P1M1L3Q1q8,0
3,P1M1L3Q1q9,0
3,P1M1L3Q1q10,1
3,P1M1L3Q1TS,5
3,P1M1L1Q1q1,1
3,P1M1L1Q1q2,0
3,P1M1L1Q1q3,0
3,P1M1L1Q1q4,0
3,P1M1L1Q1q5,1
3,P1M1L1Q1q6,1
3,P1M1L1Q1q7,1
3,P1M1L1Q1q8,0
3,P1M1L1Q1q9,0
3,P1M1L1Q1q10,1
3,P1M1L1Q1TS,5
3,P1M3L1Q1q1,1
3,P1M3L1Q1q2,1
3,P1M3L1Q1q3,1
3,P1M3L1Q1q4,0
3,P1M3L1Q1q5,1
3,P1M3L1Q1q6,0
3,P1M3L1Q1q7,0
3,P1M3L1Q1q8,0
3,P1M3L1Q1q9,1
3,P1M3L1Q1q10,1
3,P1M3L1Q1TS,6
3,P1M3L3Q1q1,1
3,P1M3L3Q1q2,1
3,P1M3L3Q1q3,0
3,P1M3L3Q1q4,1
3,P1M3L3Q1q5,1
3,P1M3L3Q1q6,1
3,P1M3L3Q1q7,1
3,P1M3L3Q1q8,1
3,P1M3L3Q1q9,0
3,P1M3L3Q1q10,0
3,P1M3L3Q1TS,7
3,P1M2L1Q1q1,1
3,P1M2L1Q1q2,1
3,P1M2L1Q1q3,1
3,P1M2L1Q1q4,0
3,P1M2L1Q1q5,0
3,P1M2L1Q1q6,1
3,P1M2L1Q1q7,0
3,P1M2L1Q1q8,1
3,P1M2L1Q1q9,1
3,P1M2L1Q1q10,1
3,P1M2L1Q1TS,7
3,P1M2L2Q1q1,0
3,P1M2L2Q1q2,0
3,P1M2L2Q1q3,1
3,P1M2L2Q1q4,1
3,P1M2L2Q1q5,0
3,P1M2L2Q1q6,0
3,P1M2L2Q1q7,1
3,P1M2L2Q1q8,0
3,P1M2L2Q1q9,0
3,P1M2L2Q1q10,0
3,P1M2L2Q1TS,3
3,P1M2L3Q1q1,0
3,P1M2L3Q1q2,0
3,P1M2L3Q1q3,0
3,P1M2L3Q1q4,0
3,P1M2L3Q1q5,0
3,P1M2L3Q1q6,1
3,P1M2L3Q1q7,0
3,P1M2L3Q1q8,0
3,P1M2L3Q1q9,1
3,P1M2L3Q1q10,0
3,P1M2L3Q1TS,2
3,P1M4L2Q1q1,0
3,P1M4L2Q1q2,0
3,P1M4L2Q1q3,0
3,P1M4L2Q1q4,1
3,P1M4L2Q1q5,0
3,P1M4L2Q1q6,0
3,P1M4L2Q1q7,1
3,P1M4L2Q1q8,0
3,P1M4L2Q1q9,0
3,P1M4L2Q1q10,1
3,P1M4L2Q1TS,3
3,P1M4L1Q1q1,1
3,P1M4L1Q1q2,1
3,P1M4L1Q1q3,0
3,P1M4L1Q1q4,0
3,P1M4L1Q1q5,1
3,P1M4L1Q1q6,0
3,P1M4L1Q1q7,0
3,P1M4L1Q1q8,0
3,P1M4L1Q1q9,0
3,P1M4L1Q1q10,1
3,P1M4L1Q1TS,4
4,P1M3L1Q1q1,1
4,P1M3L1Q1q2,0
4,P1M3L1Q1q3,0
4,P1M3L1Q1q4,0
4,P1M3L1Q1q5,0
4,P1M3L1Q1q6,1
4,P1M3L1Q1q7,1
4,P1M3L1Q1q8,0
4,P1M3L1Q1q9,1
4,P1M3L1Q1q10,1
4,P1M3L1Q1TS,5
4,P1M3L2Q1q1,1
4,P1M3L2Q1q2,1
4,P1M3L2Q1q3,0
4,P1M3L2Q1q4,1
4,P1M3L2Q1q5,1
4,P1M3L2Q1q6,1
4,P1M3L2Q1q7,0
4,P1M3L2Q1q8,0
4,P1M3L2Q1q9,0
4,P1M3L2Q1q10,0
4,P1M3L2Q1TS,5
4,P1M3L3Q1q1,0
4,P1M3L3Q1q2,0
4,P1M3L3Q1q3,0
4,P1M3L3Q1q4,0
4,P1M3L3Q1q5,0
4,P1M3L3Q1q6,1
4,P1M3L3Q1q7,1
4,P1M3L3Q1q8,1
4,P1M3L3Q1q9,0
4,P1M3L3Q1q10,0
4,P1M3L3Q1TS,3
4,P1M2L2Q1q1,0
4,P1M2L2Q1q2,1
4,P1M2L2Q1q3,0
4,P1M2L2Q1q4,1
4,P1M2L2Q1q5,1
4,P1M2L2Q1q6,1
4,P1M2L2Q1q7,1
4,P1M2L2Q1q8,1
4,P1M2L2Q1q9,1
4,P1M2L2Q1q10,0
4,P1M2L2Q1TS,7
4,P1M2L3Q1q1,1
4,P1M2L3Q1q2,0
4,P1M2L3Q1q3,0
4,P1M2L3Q1q4,1
4,P1M2L3Q1q5,1
4,P1M2L3Q1q6,0
4,P1M2L3Q1q7,1
4,P1M2L3Q1q8,1
4,P1M2L3Q1q9,0
4,P1M2L3Q1q10,0
4,P1M2L3Q1TS,5
4,P1M2L1Q1q1,0
4,P1M2L1Q1q2,0
4,P1M2L1Q1q3,1
4,P1M2L1Q1q4,0
4,P1M2L1Q1q5,1
4,P1M2L1Q1q6,1
4,P1M2L1Q1q7,1
4,P1M2L1Q1q8,0
4,P1M2L1Q1q9,1
4,P1M2L1Q1q10,1
4,P1M2L1Q1TS,6
4,P1M1L2Q1q1,0
4,P1M1L2Q1q2,0
4,P1M1L2Q1q3,1
4,P1M1L2Q1q4,0
4,P1M1L2Q1q5,1
4,P1M1L2Q1q6,1
4,P1M1L2Q1q7,1
4,P1M1L2Q1q8,0
4,P1M1L2Q1q9,0
4,P1M1L2Q1q10,1
4,P1M1L2Q1TS,5
4,P1M1L1Q1q1,0
4,P1M1L1Q1q2,1
4,P1M1L1Q1q3,1
4,P1M1L1Q1q4,1
4,P1M1L1Q1q5,1
4,P1M1L1Q1q6,0
4,P1M1L1Q1q7,1
4,P1M1L1Q1q8,0
4,P1M1L1Q1q9,0
4,P1M1L1Q1q10,0
4,P1M1L1Q1TS,5
4,P1M4L3Q1q1,0
4,P1M4L3Q1q2,1
4,P1M4L3Q1q3,1
4,P1M4L3Q1q4,0
4,P1M4L3Q1q5,0
4,P1M4L3Q1q6,0
4,P1M4L3Q1q7,1
4,P1M4L3Q1q8,0
4,P1M4L3Q1q9,1
4,P1M4L3Q1q10,1
4,P1M4L3Q1TS,5
4,P1M4L1Q1q1,1
4,P1M4L1Q1q2,1
4,P1M4L1Q1q3,1
4,P1M4L1Q1q4,0
4,P1M4L1Q1q5,0
4,P1M4L1Q1q6,0
4,P1M4L1Q1q7,1
4,P1M4L1Q1q8,0
4,P1M4L1Q1q9,0
4,P1M4L1Q1q10,1
4,P1M4L1Q1TS,5
5,P1M3L3Q1q1,1
5,P1M3L3Q1q2,1
5,P1M3L3Q1q3,0
5,P1M3L3Q1q4,1
5,P1M3L3Q1q5,1
5,P1M3L3Q1q6,1
5,P1M3L3Q1q7,1
5,P1M3L3Q1q8,0
5,P1M3L3Q1q9,0
5,P1M3L3Q1q10,0
5,P1M3L3Q1TS,6
5,P1M3L2Q1q1,0
5,P1M3L2Q1q2,0
5,P1M3L2Q1q3,1
5,P1M3L2Q1q4,1
5,P1M3L2Q1q5,0
5,P1M3L2Q1q6,1
5,P1M3L2Q1q7,1
5,P1M3L2Q1q8,1
5,P1M3L2Q1q9,0
5,P1M3L2Q1q10,0
5,P1M3L2Q1TS,5
5,P1M1L2Q1q1,1
5,P1M1L2Q1q2,0
5,P1M1L2Q1q3,0
5,P1M1L2Q1q4,0
5,P1M1L2Q1q5,1
5,P1M1L2Q1q6,0
5,P1M1L2Q1q7,0
5,P1M1L2Q1q8,0
5,P1M1L2Q1q9,0
5,P1M1L2Q1q10,1
5,P1M1L2Q1TS,3
5,P1M1L3Q1q1,1
5,P1M1L3Q1q2,1
5,P1M1L3Q1q3,0
5,P1M1L3Q1q4,0
5,P1M1L3Q1q5,0
5,P1M1L3Q1q6,1
5,P1M1L3Q1q7,1
5,P1M1L3Q1q8,0
5,P1M1L3Q1q9,0
5,P1M1L3Q1q10,0
5,P1M1L3Q1TS,4
5,P1M1L1Q1q1,1
5,P1M1L1Q1q2,1
5,P1M1L1Q1q3,1
5,P1M1L1Q1q4,1
5,P1M1L1Q1q5,0
5,P1M1L1Q1q6,0
5,P1M1L1Q1q7,1
5,P1M1L1Q1q8,1
5,P1M1L1Q1q9,1
5,P1M1L1Q1q10,0
5,P1M1L1Q1TS,7
5,P1M4L1Q1q1,0
5,P1M4L1Q1q2,1
5,P1M4L1Q1q3,1
5,P1M4L1Q1q4,0
5,P1M4L1Q1q5,0
5,P1M4L1Q1q6,1
5,P1M4L1Q1q7,0
5,P1M4L1Q1q8,1
5,P1M4L1Q1q9,0
5,P1M4L1Q1q10,0
5,P1M4L1Q1TS,4
5,P1M4L2Q1q1,1
5,P1M4L2Q1q2,0
5,P1M4L2Q1q3,1
5,P1M4L2Q1q4,0
5,P1M4L2Q1q5,1
5,P1M4L2Q1q6,0
5,P1M4L2Q1q7,0
5,P1M4L2Q1q8,1
5,P1M4L2Q1q9,1
5,P1M4L2Q1q10,0
5,P1M4L2Q1TS,5
5,P1M2L2Q1q1,1
5,P1M2L2Q1q2,0
5,P1M2L2Q1q3,1
5,P1M2L2Q1q4,1
5,P1M2L2Q1q5,1
5,P1M2L2Q1q6,1
5,P1M2L2Q1q7,0
5,P1M2L2Q1q8,0
5,P1M2L2Q1q9,0
5,P1M2L2Q1q10,0
5,P1M2L2Q1TS,5
5,P1M2L3Q1q1,0
5,P1M2L3Q1q2,0
5,P1M2L3Q1q3,0
5,P1M2L3Q1q4,0
5,P1M2L3Q1q5,0
5,P1M2L3Q1q6,0
5,P1M2L3Q1q7,0
5,P1M2L3Q1q8,0
5,P1M2L3Q1q9,0
5,P1M2L3Q1q10,0
5,P1M2L3Q1TS,0
5,P1M2L1Q1q1,1
5,P1M2L1Q1q2,0
5,P1M2L1Q1q3,1
5,P1M2L1Q1q4,1
5,P1M2L1Q1q5,0
5,P1M2L1Q1q6,1
5,P1M2L1Q1q7,1
5,P1M2L1Q1q8,1
5,P1M2L1Q1q9,0
5,P1M2L1Q1q10,1
5,P1M2L1Q1TS,7
6,P1M2L1Q1q1,1
6,P1M2L1Q1q2,1
6,P1M2L1Q1q3,1
6,P1M2L1Q1q4,0
6,P1M2L1Q1q5,1
6,P1M2L1Q1q6,0
6,P1M2L1Q1q7,1
6,P1M2L1Q1q8,0
6,P1M2L1Q1q9,1
6,P1M2L1Q1q10,1
6,P1M2L1Q1TS,7
6,P1M2L2Q1q1,1
6,P1M2L2Q1q2,1
6,P1M2L2Q1q3,0
6,P1M2L2Q1q4,0
6,P1M2L2Q1q5,1
6,P1M2L2Q1q6,0
6,P1M2L2Q1q7,0
6,P1M2L2Q1q8,0
6,P1M2L2Q1q9,0
6,P1M2L2Q1q10,1
6,P1M2L2Q1TS,4
6,P1M1L3Q1q1,0
6,P1M1L3Q1q2,1
6,P1M1L3Q1q3,1
6,P1M1L3Q1q4,0
6,P1M1L3Q1q5,1
6,P1M1L3Q1q6,0
6,P1M1L3Q1q7,0
6,P1M1L3Q1q8,0
6,P1M1L3Q1q9,0
6,P1M1L3Q1q10,1
6,P1M1L3Q1TS,4
6,P1M1L2Q1q1,0
6,P1M1L2Q1q2,1
6,P1M1L2Q1q3,0
6,P1M1L2Q1q4,1
6,P1M1L2Q1q5,1
6,P1M1L2Q1q6,1
6,P1M1L2Q1q7,0
6,P1M1L2Q1q8,0
6,P1M1L2Q1q9,0
6,P1M1L2Q1q10,0
6,P1M1L2Q1TS,4
6,P1M4L2Q1q1,0
6,P1M4L2Q1q2,0
6,P1M4L2Q1q3,1
6,P1M4L2Q1q4,0
6,P1M4L2Q1q5,0
6,P1M4L2Q1q6,0
6,P1M4L2Q1q7,0
6,P1M4L2Q1q8,1
6,P1M4L2Q1q9,1
6,P1M4L2Q1q10,1
6,P1M4L2Q1TS,4
6,P1M4L3Q1q1,0
6,P1M4L3Q1q2,1
6,P1M4L3Q1q3,0
6,P1M4L3Q1q4,1
6,P1M4L3Q1q5,1
6,P1M4L3Q1q6,1
6,P1M4L3Q1q7,0
6,P1M4L3Q1q8,0
6,P1M4L3Q1q9,0
6,P1M4L3Q1q10,0
6,P1M4L3Q1TS,4
6,P1M3L1Q1q1,1
6,P1M3L1Q1q2,1
6,P1M3L1Q1q3,0
6,P1M3L1Q1q4,0
6,P1M3L1Q1q5,1
6,P1M3L1Q1q6,0
6,P1M3L1Q1q7,0
6,P1M3L1Q1q8,0
6,P1M3L1Q1q9,1
6,P1M3L1Q1q10,1
6,P1M3L1Q1TS,5
6,P1M3L3Q1q1,0
6,P1M3L3Q1q2,0
6,P1M3L3Q1q3,0
6,P1M3L3Q1q4,0
6,P1M3L3Q1q5,0
6,P1M3L3Q1q6,1
6,P1M3L3Q1q7,0
6,P1M3L3Q1q8,0
6,P1M3L3Q1q9,1
6,P1M3L3Q1q10,0
6,P1M3L3Q1TS,2
6,P1M3L2Q1q1,1
6,P1M3L2Q1q2,1
6,P1M3L2Q1q3,0
6,P1M3L2Q1q4,1
6,P1M3L2Q1q5,0
6,P1M3L2Q1q6,1
6,P1M3L2Q1q7,1
6,P1M3L2Q1q8,0
6,P1M3L2Q1q9,1
6,P1M3L2Q1q10,0
6,P1M3L2Q1TS,6
7,P1M2L1Q1q1,1
7,P1M2L1Q1q2,0
7,P1M2L1Q1q3,0
7,P1M2L1Q1q4,1
7,P1M2L1Q1q5,1
7,P1M2L1Q1q6,0
7,P1M2L1Q1q7,0
7,P1M2L1Q1q8,1
7,P1M2L1Q1q9,0
7,P1M2L1Q1q10,0
7,P1M2L1Q1TS,4
7,P1M2L2Q1q1,1
7,P1M2L2Q1q2,0
7,P1M2L2Q1q3,1
7,P1M2L2Q1q4,1
7,P1M2L2Q1q5,1
7,P1M2L2Q1q6,1
7,P1M2L2Q1q7,0
7,P1M2L2Q1q8,0
7,P1M2L2Q1q9,1
7,P1M2L2Q1q10,0
7,P1M2L2Q1TS,6
7,P1M2L3Q1q1,1
7,P1M2L3Q1q2,1
7,P1M2L3Q1q3,0
7,P1M2L3Q1q4,1
7,P1M2L3Q1q5,0
7,P1M2L3Q1q6,0
7,P1M2L3Q1q7,0
7,P1M2L3Q1q8,0
7,P1M2L3Q1q9,0
7,P1M2L3Q1q10,1
7,P1M2L3Q1TS,4
7,P1M3L3Q1q1,0
7,P1M3L3Q1q2,1
7,P1M3L3Q1q3,1
7,P1M3L3Q1q4,0
7,P1M3L3Q1q5,0
7,P1M3L3Q1q6,0
7,P1M3L3Q1q7,0
7,P1M3L3Q1q8,1
7,P1M3L3Q1q9,0
7,P1M3L3Q1q10,0
7,P1M3L3Q1TS,3
7,P1M3L2Q1q1,1
7,P1M3L2Q1q2,1
7,P1M3L2Q1q3,0
7,P1M3L2Q1q4,0
7,P1M3L2Q1q5,1
7,P1M3L2Q1q6,0
7,P1M3L2Q1q7,1
7,P1M3L2Q1q8,0
7,P1M3L2Q1q9,0
7,P1M3L2Q1q10,0
7,P1M3L2Q1TS,4
7,P1M1L3Q1q1,1
7,P1M1L3Q1q2,1
7,P1M1L3Q1q3,1
7,P1M1L3Q1q4,1
7,P1M1L3Q1q5,1
7,P1M1L3Q1q6,1
7,P1M1L3Q1q7,0
7,P1M1L3Q1q8,1
7,P1M1L3Q1q9,1
7,P1M1L3Q1q10,0
7,P1M1L3Q1TS,8
7,P1M1L1Q1q1,0
7,P1M1L1Q1q2,0
7,P1M1L1Q1q3,1
7,P1M1L1Q1q4,1
7,P1M1L1Q1q5,1
7,P1M1L1Q1q6,0
7,P1M1L1Q1q7,0
7,P1M1L1Q1q8,1
7,P1M1L1Q1q9,1
7,P1M1L1Q1q10,0
7,P1M1L1Q1TS,5
7,P1M1L2Q1q1,1
7,P1M1L2Q1q2,1
7,P1M1L2Q1q3,0
7,P1M1L2Q1q4,1
7,P1M1L2Q1q5,0
7,P1M1L2Q1q6,1
7,P1M1L2Q1q7,0
7,P1M1L2Q1q8,0
7,P1M1L2Q1q9,1
7,P1M1L2Q1q10,1
7,P1M1L2Q1TS,6
7,P1M4L3Q1q1,1
7,P1M4L3Q1q2,1
7,P1M4L3Q1q3,1
7,P1M4L3Q1q4,1
7,P1M4L3Q1q5,0
7,P1M4L3Q1q6,1
7,P1M4L3Q1q7,0
7,P1M4L3Q1q8,0
7,P1M4L3Q1q9,1
7,P1M4L3Q1q10,1
7,P1M4L3Q1TS,7
7,P1M4L1Q1q1,1
7,P1M4L1Q1q2,1
7,P1M4L1Q1q3,1
7,P1M4L1Q1q4,0
7,P1M4L1Q1q5,1
7,P1M4L1Q1q6,1
7,P1M4L1Q1q7,0
7,P1M4L1Q1q8,1
7,P1M4L1Q1q9,0
7,P1M4L1Q1q10,1
7,P1M4L1Q1TS,7
7,P1M4L2Q1q1,1
7,P1M4L2Q1q2,0
7,P1M4L2Q1q3,0
7,P1M4L2Q1q4,1
7,P1M4L2Q1q5,0
7,P1M4L2Q1q6,0
7,P1M4L2Q1q7,0
7,P1M4L2Q1q8,0
7,P1M4L2Q1q9,0
7,P1M4L2Q1q10,0
7,P1M4L2Q1TS,2
8,P1M1L3Q1q1,0
8,P1M1L3Q1q2,1
8,P1M1L3Q1q3,0
8,P1M1L3Q1q4,0
8,P1M1L3Q1q5,0
8,P1M1L3Q1q6,1
8,P1M1L3Q1q7,1
8,P1M1L3Q1q8,1
8,P1M1L3Q1q9,1
8,P1M1L3Q1q10,1
8,P1M1L3Q1TS,6
8,P1M1L1Q1q1,0
8,P1M1L1Q1q2,0
8,P1M1L1Q1q3,1
8,P1M1L1Q1q4,1
8,P1M1L1Q1q5,0
8,P1M1L1Q1q6,0
8,P1M1L1Q1q7,1
8,P1M1L1Q1q8,1
8,P1M1L1Q1q9,0
8,P1M1L1Q1q10,1
8,P1M1L1Q1TS,5
8,P1M1L2Q1q1,0
8,P1M1L2Q1q2,0
8,P1M1L2Q1q3,1
8,P1M1L2Q1q4,0
8,P1M1L2Q1q5,1
8,P1M1L2Q1q6,1
8,P1M1L2Q1q7,0
8,P1M1L2Q1q8,0
8,P1M1L2Q1q9,0
8,P1M1L2Q1q10,1
8,P1M1L2Q1TS,4
8,P1M3L3Q1q1,0
8,P1M3L3Q1q2,1
8,P1M3L3Q1q3,1
8,P1M3L3Q1q4,0
8,P1M3L3Q1q5,0
8,P1M3L3Q1q6,0
8,P1M3L3Q1q7,0
8,P1M3L3Q1q8,0
8,P1M3L3Q1q9,0
8,P1M3L3Q1q10,1
8,P1M3L3Q1TS,3
8,P1M3L2Q1q1,1
8,P1M3L2Q1q2,0
8,P1M3L2Q1q3,1
8,P1M3L2Q1q4,1
8,P1M3L2Q1q5,1
8,P1M3L2Q1q6,1
8,P1M3L2Q1q7,0
8,P1M3L2Q1q8,0
8,P1M3L2Q1q9,1
8,P1M3L2Q1q10,1
8,P1M3L2Q1TS,7
8,P1M3L1Q1q1,1
8,P1M3L1Q1q2,0
8,P1M3L1Q1q3,0
8,P1M3L1Q1q4,0
8,P1M3L1Q1q5,1
8,P1M3L1Q1q6,1
8,P1M3L1Q1q7,0
8,P1M3L1Q1q8,0
8,P1M3L1Q1q9,1
8,P1M3L1Q1q10,1
8,P1M3L1Q1TS,5
8,P1M2L1Q1q1,1
8,P1M2L1Q1q2,0
8,P1M2L1Q1q3,0
8,P1M2L1Q1q4,0
8,P1M2L1Q1q5,0
8,P1M2L1Q1q6,0
8,P1M2L1Q1q7,1
8,P1M2L1Q1q8,0
8,P1M2L1Q1q9,1
8,P1M2L1Q1q10,1
8,P1M2L1Q1TS,4
8,P1M2L3Q1q1,1
8,P1M2L3Q1q2,0
8,P1M2L3Q1q3,0
8,P1M2L3Q1q4,1
8,P1M2L3Q1q5,0
8,P1M2L3Q1q6,1
8,P1M2L3Q1q7,1
8,P1M2L3Q1q8,0
8,P1M2L3Q1q9,0
8,P1M2L3Q1q10,0
8,P1M2L3Q1TS,4
8,P1M2L2Q1q1,0
8,P1M2L2Q1q2,1
8,P1M2L2Q1q3,1
8,P1M2L2Q1q4,0
8,P1M2L2Q1q5,1
8,P1M2L2Q1q6,0
8,P1M2L2Q1q7,0
8,P1M2L2Q1q8,1
8,P1M2L2Q1q9,1
8,P1M2L2Q1q10,1
8,P1M2L2Q1TS,6
8,P1M4L2Q1q1,1
8,P1M4L2Q1q2,0
8,P1M4L2Q1q3,0
8,P1M4L2Q1q4,1
8,P1M4L2Q1q5,1
8,P1M4L2Q1q6,0
